Symbol,Description,Price,Price - Currency,Gap % 1 day,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Volume 1 day,Volume Change % 1 day,Volume Change % 1 week,Volume Change % 1 month,Average Volume 30 days,Relative Volume 1 day,Relative Volume 1 week,Relative Volume 1 month,Free float,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % 1 year,"Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Annual YoY","Return on equity %, Trailing 12 months","Pretax margin %, Trailing 12 months",High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,Average Daily Range %,Average True Range % (14) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Simple Moving Average (20) 1 day,Simple Moving Average (10) 1 day
SU,Suncor Energy Inc.,53.14,USD,0.6172839506172808,-0.5985783763561546,63835307206.662224,USD,8762830,13.60476882219141,0.6882252908178178,-77.64417699878379,4755578.8,1.785449116300662,1.0749775551005871,0.2477503920674692,1200956468.53,1.431570910479099,19.01455767077268,27.556409025444083,35.35404992358635,41.59339195310418,97.74211166760651,7.817105486765133,0.7027326870317147,1.1101007111782342,13.2042214239497,16.250920094872,55.3,USD,74.275,USD,2.424861551696424,2.575699998695498,41.0285,46.46680000000004,50.17999999999999,52.286000000000016
APD,"Air Products and Chemicals, Inc.",286.59,USD,0.7303209094833896,3.104763275291407,63810988276.99999,USD,1634477,-2.893222629851323,-48.80279668330466,-84.76219200544539,1468637.6333333333,0.9936278651095781,0.6169174266989189,0.1793439911867669,221715278.39999998,10.511703235260091,15.653753026634368,14.91639600625526,-0.7789779808890736,-15.03409427809073,9.849086576648139,-110.27220115282465,5.802886091495241,-0.5214617456985604,-2.02905593142202,-3.11609161505947,336.644,USD,341.14,USD,2.0926385628050954,2.33316188676293,271.39835000000033,255.98219999999995,265.458,266.708
WPM,Wheaton Precious Metals Corp,140.23,USD,2.683140810059941,2.5222985816639776,63666929601.4539,USD,2906442,-14.462221065934125,-49.935747373332745,-79.89215091421882,2397811.7666666666,0.8196529311827776,1.067935822178307,0.23592486485456382,453484074.83199996,-8.34041440617035,17.06319392269804,44.7236699520099,35.16144578313252,119.52097683155915,132.6787524011819,-8.123738508829542,51.54887322884103,18.197029520042882,13.2723352087038,63.9659168511553,160.36,USD,160.36,USD,5.033506178624898,5.093839798962188,102.13689999999991,123.33599999999998,137.56049999999993,143.7189999999999
LHX,"L3Harris Technologies, Inc.",339.07,USD,0.17350740961970976,-3.5554797053218423,63424008231,USD,1817557,26.451414959133295,-43.237193061926426,-87.60926720700871,1572240.4666666666,1.1107458649160271,0.7360666991784988,0.16700676594654293,186189002.193,-5.080902525054597,10.306125768567622,18.072918480342647,23.870237094947566,59.25508430792354,-33.1005175242984,8.300957314440968,2.263262719536484,2.5322391559202813,8.20455184040461,8.83603933226618,369.5901,USD,369.5901,USD,2.9325423743095094,3.0971935539038546,276.4621499999993,310.0178000000003,344.4164999999999,351.52699999999925
TEL,TE Connectivity plc,215.79,USD,0.22531477799868316,-4.665341285619617,63320184689,USD,4258515,69.74567535700875,-19.507439639522396,-79.08492960435247,1911698.0333333334,1.6864349998520884,0.9670723996285977,0.22088033814543798,293066033.764,-5.458926615553126,-7.896197020786206,-13.410376790658487,7.155626179362398,49.667082813150216,43.9573594801049,-40.38206574859919,21.715328467153284,8.942884190596402,16.2702787840605,19.1157778391821,250.67,USD,250.67,USD,3.335901968183378,3.2271653574780337,203.2355499999999,230.09399999999968,229.8635,225.15500000000003
MFC,Manulife Financial Corporation,37.48,USD,0.07882291119285638,-1.5239096163951795,63153300546.042046,USD,5255052,182.48168590712547,16.311661915807306,-72.28748410051178,1666324.3666666667,3.480180254997006,0.9863770093739888,0.20139564240753838,1681898043.3500001,0.4018215912134974,3.6504424778761075,12.552552552552553,24.188204108681237,26.707234617985122,-0.7339373413617137,0.25101747673383673,18.40514725459233,-1.6008781873910578,11.3890855427814,12.4412185647107,38.72,USD,46.92999,USD,1.858210093002112,1.8201982129236218,32.68854999999999,36.411000000000016,37.370999999999995,37.64899999999999
E,Eni S.p.A. Sponsored ADR,41.85,USD,0.2406738868832766,0.7220216606498299,63122497352.75718,USD,257782,-29.384467881112176,-30.88666453669736,-86.29193791443362,278892.6666666667,0.9677184425927955,0.7900057752451689,0.151191357847793,1471670306.71437,2.023403217942463,7.005880848887759,14.469365426695838,20.63995387719805,50.431344356578,71.58516020236088,-45.50409598142296,4.034584907395542,-5.199440880105624,5.31481121276681,5.2547323389734,42.03,USD,85.16,USD,1.3383341867212624,1.7483283411427728,34.71410000000002,38.30440000000003,39.39450000000001,40.743999999999964
ET,Energy Transfer LP,18.37,USD,0.05431830526888411,-0.21727322107549782,63071316904.99999,USD,18437463,-17.471727939359695,-20.50216872125004,-81.58564190646055,15504313.5,1.0426371682497884,0.8699105515012465,0.19262570523737524,3014094113.0299997,2.055555555555561,11.064087061668692,8.827014218009491,6.001154068090034,-12.021072796934856,-14.351851851851846,17.66376546037564,-3.9379934527248217,5.198126892830785,13.0947783927575,7.84884085409431,20.9,USD,35.44,USD,1.6953106773464892,1.6490783372089095,17.263200000000012,16.98419999999999,17.723500000000016,18.21500000000001
MRVL,"Marvell Technology, Inc.",73.73,USD,-0.7214720677786626,-2.396081546200691,62530414046.99999,USD,17506160,-22.41193240920493,-9.942672618474765,-81.28062325796233,13506805.666666666,1.2350752754074166,0.7135364256216878,0.13340475124852072,843630513,-12.828091747458023,-20.735771571093764,-23.365554516162554,-3.2414698162729643,-31.655543196143856,,5.647319368829025,36.83134357891959,4.713401238266427,18.0404309229115,36.759780837386,121.8139,USD,127.48,USD,4.6362790877913085,5.026741048408296,76.81880000000002,85.22090000000001,81.07450000000009,79.98399999999998
PSX,Phillips 66,154.69,USD,1.2897562293200058,4.456749274090076,62327867808.00001,USD,4674396,9.688570921709552,31.091771217477497,-76.65835139969211,2363350.966666667,2.0487258281022718,1.0692171502756662,0.19732201947813316,402377862.49200004,9.491789354473383,13.742647058823527,13.226467574293656,29.263808807554103,31.02659664577333,98119.1780821918,116.05061871771252,1.1686539716438273,-7.505694601657374,15.2543842911412,4.09730726780666,155.99,USD,174.08,USD,2.4750976607593977,2.8298852365387406,128.3721,137.75439999999995,141.96050000000005,143.861
EOG,"EOG Resources, Inc.",114.67,USD,0.7244408222403307,3.8395363578737616,62219763234,USD,4824724,5.719569647435195,-38.14709028859697,-81.22993628749575,4303223.2,0.8437145597754462,0.9367896702614766,0.22023258658171824,541276231.2720001,4.721461187214614,7.853649360421379,8.619873070000956,-1.393069051509162,-8.263999999999998,-8.19583078698987,-13.460325760954822,-2.749024266078398,0.8808490525501654,18.476753704539,31.2599399187136,135.87,USD,150.88,USD,2.608410469795327,2.8503879863295265,113.05139999999992,107.33279999999999,108.22200000000012,109.95799999999993
TRP,TC Energy Corporation,59.29,USD,0.40390440928979277,-0.21878155503198007,61696916681.985435,USD,2232384,-0.11387386355450219,-29.22129691336528,-87.57725640237501,2375764.3999999985,0.9714671896833311,0.6422195650181588,0.1326766692632307,1039616633.0000001,2.844752818733739,5.818311618775652,18.793828892005617,18.93681043129388,29.284779764500655,-59.46992652533212,48.40872578070738,10.411769185276404,-3.1679473820140824,13.2387217071528,36.5084611316764,59.9,USD,59.9,USD,1.8140736814206926,1.8196998348226787,51.697499999999955,55.14940000000008,55.966499999999996,57.848
AZO,"AutoZone, Inc.",3720.5,USD,0.7732302722783703,1.331568440003156,61640572804.00001,USD,187709,25.99187837701782,-30.955783621644116,-86.32524380558591,173065.06666666668,1.0924600590260984,0.6522667205389137,0.17779977068095867,16523812.491,-1.6237826918144498,14.127517293210024,2.4931129476584024,-8.369291090357413,8.616320620314356,-4.565621781173612,-3.1304037328133716,8.154632596519205,2.425324500434499,,15.9622240217565,4388.11,USD,4388.11,USD,2.6410733964330686,2.5045113744492085,3807.7326999999996,3589.603400000001,3603.857000000008,3728.9360000000065
ROST,"Ross Stores, Inc.",189.27,USD,0.371494349100046,-0.9679782335705286,61218426366,USD,2763985,20.62255365965315,-32.94027289617875,-82.30078189209065,2238494.033333333,1.0808762199566888,0.7170687502549835,0.14063878857214707,316320476.985,1.7744797547991673,3.4827774740295268,16.66769401467054,30.33328742597439,29.37115516062884,6.8849139385757585,13.70787730414746,10.442812708400952,3.6918102673016526,37.4252211172775,12.5510433666368,194.92,USD,194.92,USD,1.917989417989201,1.8327836204307422,155.079225,184.01459999999994,189.6999999999999,188.08200000000008
CNI,Canadian National Railway Company,99.01,USD,0.4972547394592396,2.569149487206054,60940653074.41914,USD,2533888,-10.558862388339241,-18.440717150349172,-70.92172966006733,1337659.8,1.4023496205491488,1.245108506346623,0.24909407304763453,595143568.5,-1.345157433240329,-0.7915831663326574,3.0924614743856713,6.991571212448669,-2.0963116780381594,16.62109656065618,13.125851659222592,7.340922399880437,6.37813822221324,22.14974541871,36.1997226074896,108.745,USD,137.19,USD,2.264929949355858,2.2568467317852496,98.19230000000007,97.96540000000016,98.61050000000002,98.72500000000005
FTNT,"Fortinet, Inc.",81.12,USD,-0.542244640605287,2.295081967213124,60324738536.99999,USD,7824848,17.429714511938368,-21.034113907372284,-82.82718082073565,5820633.60000003,1.2067133489516555,0.8209345257033897,0.17899304910930558,614488240.768,-1.289851545388175,3.324417271685135,6.673680057860481,6.589580185270351,-19.679192039209862,-10.980840720617667,55.26026644691663,14.375704528877394,12.271904690091992,228.042843232717,34.3234625535875,114.82,USD,114.82,USD,2.702856438433341,2.8577793808854404,89.32765000000009,80.43190000000007,79.2090000000001,81.0599999999999
VLO,Valero Energy Corporation,197.41,USD,0.5253029593800337,2.6733239714984065,60211930752.99999,USD,4467440,-19.110685409218515,-30.356473603721973,-84.08781915952362,3630127.133333333,1.25591066061086,0.8391995042795317,0.1970938486292024,303318719.55,6.74849943221759,9.861428014914575,14.75324071382898,47.806229410002985,42.65789854025148,320.94571718767634,-11.746875582913635,-1.1585524602967978,-5.46685981106779,9.7103882911458,2.44872348574362,198.36,USD,198.36,USD,3.083766924529889,3.367939242507905,154.3803,176.46579999999994,185.36499999999998,185.8009999999997
AFL,AFLAC Incorporated,113.62,USD,0.8568368439842856,1.4102106390574778,59549821803,USD,2662127,16.145860374205682,-37.3979387388701,-83.90083296285543,2077355.1333333333,1.1741774787360295,0.6605504274232161,0.1497932598373405,468358752.68,5.203703703703708,3.9524245196706382,2.0386169735069695,10.773130544993675,6.575368164337308,,23.801935409250383,60.73245167853509,1.2084915245174055,15.5798049254456,28.7893339359358,115.835,USD,115.835,USD,1.5935260391778938,1.6857168767814772,107.14599999999997,109.90660000000004,109.71750000000016,110.07000000000012
BDX,"Becton, Dickinson and Company",207.87,USD,0.2905569007263895,0.6634382566585978,59223841418.00001,USD,3137767,8.67610004623753,-11.804466488501628,-77.90608940431952,1693703.5,1.4891808294498883,0.9451762875735424,0.15451422408645277,284425650.756,1.872090173976963,7.0832474757881725,26.364741641337385,11.237758869802537,-15.506869360214617,18.52695520121488,-0.7305125535510183,8.33180062534486,8.23669342848647,6.54446177847114,8.61761069646046,239.24,USD,287.32,USD,2.21411733982075,2.2617677160594796,187.06769999999997,198.8920000000001,204.23850000000024,203.74200000000008
MDLN,Medline Inc.,44.97,USD,-0.0447227191413149,0.5590339892665475,59077866601,USD,3540791,38.74246686990118,-54.45169691234148,-89.26627802647242,5296758.666666667,1.210531348646735,,,435482441.17795,-2.8095958504430607,10.900123304562273,17.876802096985585,17.876802096985585,17.876802096985585,-0.6171315724512471,412.78195488721803,11.38071383844709,9.797253669665533,,4.9108607678005,46.9,USD,46.9,USD,4.48014549382129,4.707683597961928,,,43.776500000000006,45.00700000000002
MPC,Marathon Petroleum Corporation,195.92,USD,0.7516792835057023,4.446102996055003,58894036945,USD,4157883,-20.876107680029047,16.48269618084931,-72.68073977389555,2300299.2,1.6723062000787672,1.216373344719715,0.26258359415380284,299752498.74799997,13.24855491329479,13.150447588795831,4.423835412002975,20.774257181605222,33.26078084614337,342.98321508911573,30.971487447740202,-0.6683400368947894,-4.313549961376582,19.3349429848677,5.29274181379206,202.295,USD,221.11,USD,2.878813509887356,3.165365326476937,174.53450000000024,178.75579999999977,177.18150000000009,177.98199999999997
NET,"Cloudflare, Inc.",166.88,USD,1.350478539134526,-2.013974517057135,58454922463,USD,7490921,-2.0433929722879656,-49.7022008205424,-76.52638136032644,3737885,1.1727644800445076,1.4357856079067761,0.3030609094769836,312280345,-18.990291262135923,-14.700470251482312,-27.404023926046765,-20.755971318676103,19.610091743119256,91.74107142857142,58.13531652457827,30.67903330062639,28.75515232370281,-8.88218038313767,-4.62114379033027,260,USD,260,USD,6.461640528694747,6.692588922052945,192.29439999999994,193.02259999999998,182.8004999999999,180.42700000000005
BKR,Baker Hughes Company,59.17,USD,0.3620689655172428,2.017241379310348,58387407769.99999,USD,10731710,16.558663436127556,-57.14165331883508,-86.51523314411122,8829853.766666668,0.9203160638743707,0.7090282185246702,0.16920504568334124,985502048.314,3.516445066480065,19.68042071197412,25.30707327403643,37.09453197405006,26.89255843877332,-25.436366717505503,-12.634408602150534,0.29875067897881585,-0.34496388659312227,14.4158195237432,10.3739227634948,59.54,USD,70.202993,USD,2.8127067287960053,2.778107845765704,44.54787499999997,49.87519999999998,53.43499999999996,56.419000000000025
O,Realty Income Corporation,62.46,USD,0.3579563944028618,1.6270745200130166,57457313035,USD,8623775,29.315069602383275,-30.836437161764263,-83.75643312996345,6272004.9,1.3822711438866238,0.7195501137020568,0.17502736996649926,918847188.194,2.527905449770189,9.005235602094247,10.921683537559934,9.272218334499659,15.048811935899801,14.923384410393053,-22.197505362675777,9.975836608881615,29.49457444306627,2.48261384970858,18.7534601424533,62.532,USD,82.23483,USD,1.5183202964183207,1.495516005684951,57.977825000000024,58.45220000000002,60.35800000000008,60.93699999999999
DLR,"Digital Realty Trust, Inc.",166.79,USD,0.6871389480085278,1.422924901185773,57292622285,USD,2019584,2.813443234016471,-39.7251709515203,-85.73603832326746,1855589.5,1.0979634020172981,0.6224153971744442,0.1525421862814749,343351889.626,2.005993517216073,7.467783505154642,0.47590361445782653,-2.7179935841353147,4.439574201628055,60.21621621621621,-46.18259476775226,10.202527364880444,1.4224234493645407,6.32245281412557,24.5081446487866,182.48,USD,198,USD,2.369039767714674,2.315694270187262,167.05154999999985,158.26739999999975,161.12650000000008,163.55500000000004
NXPI,NXP Semiconductors N.V.,226.86,USD,-0.5483549351944204,2.809752560500325,57094870190,USD,5830699,-33.168904227505664,24.96641126793193,-66.6477586458288,2826155.7333333334,1.628801706578419,1.3734884609237128,0.30704535887227585,251370481.15600002,-2.92890609956997,2.258282623394194,8.477980203701057,9.875526710902317,9.151270207852198,-7.159520970501328,-18.368877383300468,7.200257152495196,-2.7350562857759715,21.0094079733945,21.70511044095,255.45,USD,296.08,USD,3.5766552058536574,4.010354190040713,216.8339000000003,225.52990000000023,234.2352499999998,230.79649999999992
GWW,"W.W. Grainger, Inc.",1194.93,USD,0.15497835497835183,3.4571428571428626,56818129998.99999,USD,613248,-31.635731246446607,30.886770355228666,-59.6018974438145,269146.6,1.8218472655713862,1.5680771309455295,0.32132382899749545,44608233.1471,12.992539218745577,19.9391737262617,24.8046875,25.74107396533764,13.07487035845415,-3.215223097112871,-9.135711205568912,4.5357902197023385,4.5083876980428705,45.4993999199893,13.5436406197748,1204.36,USD,1227.659,USD,2.233280849685156,2.2559137213070204,1012.3813499999998,1023.4441999999997,1066.5215000000003,1091.029
SNOW,Snowflake Inc.,165.29,USD,-1.2641422304317695,-4.589009466635891,56562237720,USD,17295397,25.201865729202872,44.11991351891904,-60.11544228331329,4729631.833333333,3.2776098750612137,1.5266426360680183,0.3476887771648607,330471095,-22.83740254890062,-23.95215090867265,-38.38210624417521,-19.68025657223383,-11.372654155495983,11.448741559238798,-51.59075752226274,28.746069925081784,29.214687818124354,-53.3164453543374,-30.5482544825043,280.67,USD,429,USD,5.15730793497155,5.897210667472565,217.57695000000015,220.56279999999995,206.25799999999964,198.21199999999988
SRE,DBA Sempra,86.63,USD,0.5977011494252827,-0.42528735632184433,56541798159.99999,USD,4110043,-26.902251191471947,-51.91012024803966,-84.19694671975017,3768948,0.686864207080139,0.7509415166157826,0.1651726900862685,651905961.102,-0.5510274365744506,-3.152599217439919,-6.295294753921046,5.044258518249056,5.312424021395563,-88.22882288228823,-7.789007684597399,18.894697535474233,-18.004050120237945,7.09746284588226,14.6412670607985,95.72,USD,95.77,USD,2.265587638726009,2.069000501313425,83.72180000000006,88.91959999999992,87.93450000000011,86.62399999999988
MPLX,MPLX LP,55.59,USD,0.03618599601953324,0.5789759363126475,56538650427,USD,1718908,-45.560660198627126,4.377264870650227,-73.36397835226236,1502048.4,0.9839260579202274,1.2169035137248856,0.2531458098356071,365455626.54,-0.2512111968419047,2.470046082949315,7.607433217189328,10.144640380424024,10.210150674068212,9.369755733731123,14.515132798023489,7.088520055325034,6.172506738544475,34.6981312042958,41.973428112042,57.155,USD,85.57,USD,1.9122658237607923,1.8758616175002594,51.74259999999995,54.533600000000035,55.04899999999994,55.53100000000002
RKT,"Rocket Companies, Inc.",20,USD,-0.147420147420153,-1.7199017199017268,56317800282,USD,30054598,-48.45788932653822,-26.36049070463703,-81.108645856806,31180131.633333333,0.8340539025485046,1.0682769887158352,0.24184767172815164,841417545.342,-4.6256556986170665,0.07505629221916722,20.992135511191766,13.346557098328141,66.11295681063125,68.55614973262033,,38.82456411119479,29.059260363861515,-2.14967392196434,5.35367834538875,24.36,USD,43,USD,5.253678571428537,6.165313758755973,16.924674999999997,20.129200000000004,21.388000000000012,20.339
ZTS,Zoetis Inc.,126.7,USD,0.6535413773384504,3.504615635977458,55835827955,USD,5106207,33.80361852578288,-45.60356499979734,-85.98743746615266,4422883.933333334,1.1312266033506744,0.534192965732186,0.16692567106293812,439887853.889,2.152704990728051,0.8436803565743412,5.058043117744618,-14.593865857768785,-26.38001162115049,8.17208590996742,7.79000512759832,0.5025125628140703,8.333333333333332,49.8683220466516,35.4474832393317,177.4,USD,249.27,USD,2.4382624873150376,2.4830484267114,143.77660000000037,123.9446,124.67850000000006,123.98499999999993
FAST,Fastenal Company,48.28,USD,0.6473888649115174,4.1864479930945135,55428214462.99999,USD,16477254,16.94113615891656,8.770772048138678,-78.70175849220438,8758259.833333386,1.7914344702622333,1.0976967440578544,0.2810328112352274,1145833911.66,10.102622576966933,19.386745796241353,16.029800528719065,1.7063408468506474,31.804531804531795,12.10526315789473,8.804152525454189,11.120855028775006,8.673469387755102,33.2967367293218,20.1807228915663,50.63,USD,50.63,USD,2.726180613090414,2.485522299740695,43.615750000000006,42.129400000000025,43.57499999999991,44.60700000000001
TAK,Takeda Pharmaceutical Co. Ltd. Sponsored ADR,17.74,USD,1.1474469305794566,1.7785427423981568,55425984605.08356,USD,2500276,-40.02506195926568,-52.014313228049645,-83.92188566034832,3136919.2333333334,0.5675985795710904,0.8314548762271013,0.17701121773786233,3159197204,6.41871625674863,13.499680102367227,30.537159676232516,23.365785813630026,34.19062027231465,339.12133891213387,-30.133079847908746,3.0160217749706097,1.7884870798886885,1.61559561668042,4.74250760547217,17.83,USD,31.29,USD,1.3762280560475981,1.6570823552426839,14.85857499999999,15.515900000000038,16.577000000000005,16.949999999999996
F,Ford Motor Company,13.82,USD,-0.0728332119446452,0.6554989075018198,55067813198.00001,USD,70488674,-8.017560272630693,-44.02839516131362,-84.50906067208518,55601456.43333333,1.1249273427535362,0.8193723384345298,0.11139624830345972,3901678144.65,-0.4322766570605223,4.301886792452832,5.175038051750378,22.246793454223802,39.034205231388334,172.29729729729732,35.92079576089986,9.390423413282535,4.9951473117242084,10.2631205905765,2.79237082515771,14.5,USD,37.405609,USD,1.9771035765972345,2.0858762624600304,11.938025000000014,13.505299999999984,13.817500000000024,13.770000000000021
MPWR,"Monolithic Power Systems, Inc.",1136.83,USD,0.2292179974760328,-2.403784243194286,54462114405,USD,1263257,50.34120391307453,-21.741745226009186,-75.44110587936865,560744.9333333333,1.9132135114758857,0.9370323171428148,0.19925009797212867,45745292.439,2.372847777537633,20.151982751331694,14.237049691001351,42.36712918899964,80.92593182035202,25.80262399566057,317.51589085804926,18.876538212826894,21.197843907324916,64.0293990999786,27.2823170807326,1226.3,USD,1226.3,USD,4.533530581906365,4.580815966549667,851.4402749999999,989.4274999999994,1060.5655000000008,1124.8000000000004
ALL/PH,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series H",21.43,USD,0.3261882572227413,-0.13979496738117958,54199512770,USD,61964,-19.976237214588284,-71.89287342349186,-90.59423612015101,101256.43333333333,0.6152343071266659,0.36343084787629126,0.10286353832821128,260423047.898,-1.3805798435342875,0.42174320524835923,-0.7410838351088473,-1.016166281755191,-2.987777274784971,103.28833800266011,123.99192480415293,0.5089058524173028,0.9733878264125042,39.5066471989549,19.6563573883162,23.38,USD,28.27,USD,1.0027664822341191,0.9751651752663284,21.475721500000073,21.372399999999928,21.545999999999985,21.654000000000025
ALL,Allstate Corporation (The),207.12,USD,0.04460524359419309,2.6515339247658196,54199512770,USD,2430924,96.89988409191972,-16.382194179642855,-86.32798738936425,1619937.4333333333,1.755232250263654,0.6595603189307029,0.1566636078136204,260423047.898,6.762886597938147,2.3471858477046994,2.534653465346537,0.6267307972598708,8.337692227220419,103.28833800266011,123.99192480415293,0.5089058524173028,0.9733878264125042,39.5066471989549,19.6563573883162,215.89,USD,215.89,USD,1.9882193897255134,2.1370892560763464,202.3556000000001,204.59560000000002,199.5975000000002,198.40799999999996
RELX,RELX PLC Sponsored ADR,29.78,USD,-2.540150770239273,-2.3926581448705355,54026843211.6688,USD,7426434,-11.659639462494715,-3.552588153338563,-69.99501570652298,2900614.4,1.983704655658506,1.6504256991054775,0.5913553042354821,1815383006.4389298,-20.88204038257173,-27.170457324529224,-31.27163627971382,-38.022892819979184,-40.26078234704112,,13.17576278470133,,5.859738115679232,70.6773524563899,26.233019595418,56.33,USD,56.33,USD,2.52123117144736,4.157551163770066,47.189299999999974,39.960800000000084,39.071000000000055,36.278
DEO,Diageo plc Sponsored ADR,97.26,USD,2.1802169476962745,4.457093760068743,53844734650.779594,USD,1905113,53.55183417063151,-49.14522675693419,-88.82672581365235,1778742.8333333333,1.1267049124318331,0.5548432343651027,0.15487487924311888,555844715.2774999,7.6242115746376005,13.654688869412798,9.539362540826668,-10.729692519504358,-16.78644763860369,,-38.645953757225435,,0.25399249409599495,22.333956082286,16.4837404858426,116.69,USD,223.1363,USD,1.8745777151087342,2.255602258351703,100.11450000000005,89.3479999999999,90.32899999999998,91.61700000000003
CARR,Carrier Global Corporation,63.55,USD,1.6993464052287566,3.839869281045742,53522430739.00001,USD,14052623,51.68121545106701,-39.38191911781942,-81.39770661776919,7166846.6,1.4891780647268005,0.8333436777722917,0.23627761134165823,790847823.15,13.7258410880458,19.79264844486334,12.06136483865279,-4.450458577657507,-1.564436183395299,-2.9682702149437077,-75.67497538477484,-6.7680481283422465,18.653369215344835,9.44455859187727,11.2702874240638,81.09,USD,83.32,USD,2.252129931437504,2.460710987392834,63.20354999999995,55.00059999999998,57.2565,59.157000000000004
URI,"United Rentals, Inc.",848.13,USD,0,6.985808893093661,53430621158,USD,1538317,61.210970985909,-31.952260419063993,-75.40710655479604,678308,1.6858475413616034,1.1419471142649125,0.2833534310052239,62632522.025699995,-6.980850643795651,-1.3802325581395354,0.4001183782184073,-1.2872589299223756,12.52139303482587,-1.946309365778183,-0.20267405668669805,2.7594627594627594,4.913652655588139,28.3570210346788,20.7342070936083,1021.47,USD,1021.47,USD,3.339321296769169,3.8939596886572483,834.0426999999992,846.7230000000004,891.3890000000005,858.5800000000006
D,"Dominion Energy, Inc.",62.33,USD,0.830213250854628,1.4650822073905234,53224415623,USD,5493000,-28.630137805030476,-20.68328433677371,-84.05405720349025,6292642.266666667,1.0007189034889965,0.6372161741542165,0.164289849880561,852772172.232,2.1133682830930525,5.697812447006952,4.405360134003343,0.5322580645161262,11.852848811126059,6.228310502283109,4.564368752949244,19.381875327396543,4.800526085050417,9.27166708920358,19.4437468608739,62.91,USD,90.89,USD,1.8977332630467487,1.9884542827819158,58.70790000000014,59.76459999999993,60.01999999999953,60.64
CMG,"Chipotle Mexican Grill, Inc.",39.93,USD,-3.714577482767419,1.9402604033699207,52798559111,USD,40466432,-1.4347921726332697,53.331881541752146,-65.73933926499237,16920908.266666666,2.1229132564114512,1.3299924692634089,0.28508753580678575,1312903712.52,-0.08757662955086623,6.67913438418381,26.52091254752852,-6.091251175917223,-31.63841807909604,3.4240924092409135,2.637954239569302,4.857150890412644,5.407070429499128,47.3550654756371,16.8504631338915,59.09,USD,69.2614,USD,3.066992236413912,3.051897545397752,43.10077500000002,37.24669999999998,39.702249999999864,39.550499999999985
AME,"AMETEK, Inc.",227.83,USD,1.1357679538703578,-0.47614887296871183,52447348734,USD,2630049,-13.611147698863926,36.619814924386354,-68.45492271008065,1307732.2,1.5289457168110436,1.2942084601422834,0.27950063156074856,229222640.348,3.7997175269943977,9.444204256136825,15.257752820357176,24.110693468431673,29.44886363636364,3.6921601534404145,7.974963305383574,13.44492115699233,6.626193240918692,14.5941178529577,24.2982139450321,234.56,USD,234.56,USD,2.1983966742119443,2.115933280577852,189.10224999999977,208.8160000000002,218.46399999999977,224.05800000000022
ARGX,argenx SE Sponsored ADR,850.87,USD,0.9005306908373596,-0.0997980556990587,52424423489.88234,USD,378575,-45.58162935278686,-21.833821018034154,-84.17060198368085,360003.93333333335,0.989161874253703,0.8221795116162485,0.16086456037045152,61689643.074599996,-1.057601181443434,1.966541236248588,2.182058364356906,27.461613362294965,28.886498932093257,,,,78.0113060704142,24.7545069842515,22.1067220949894,934.6199,USD,934.6199,USD,2.465374935570177,2.580808735681684,721.9579000000001,853.1005,823.2342500000013,841.2585000000003
TGT,Target Corporation,114.13,USD,1.1230907457322552,2.5426774483378245,51678792787,USD,9816196,17.23055275800985,2.208267395360365,-77.22953374250096,6857831.166666667,1.555395321909223,0.9277573126873828,0.1840668579828187,451621912.31,9.740384615384611,13.675298804780867,24.3381631986055,7.863150930913895,-15.459259259259262,-18.189678465279655,-0.9215765221670447,-1.550568801620695,-0.7876214948050497,25.0950316772257,4.62267915851086,137.05,USD,268.98,USD,2.8153922219023677,2.8690285352008633,96.84850000000006,99.86479999999992,107.27649999999998,106.763
ADSK,"Autodesk, Inc.",243.41,USD,-0.8430582665393087,1.0880850533660054,51602920776,USD,2728465,-22.93351267256505,-20.394131020423316,-80.47792271177143,1788223.1333333333,1.2363587013286552,0.9574847785073136,0.23954667803731985,211283228,-9.347882760418605,-15.494375781141516,-18.717023976491014,-16.932002388874665,-20.86286494570518,25.889686735579566,22.17242037001716,18.3152520740268,12.352941176470589,40.3339989108731,22.2707423580786,329.09,USD,344.39,USD,3.0395376114374577,3.6136031021108677,296.37310000000025,285.0199000000001,264.6150000000001,259.68499999999983
MET/PF,"MetLife, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.75% Non-Cumulative Preferred Stock, Series F",19.69,USD,-0.25227043390514986,-0.6559031281533754,51400135245,USD,173737,95.36596610779385,-15.035244833527194,-83.08782857214977,136556.96666666667,1.9934643897591944,0.6319272671806471,0.1726067390826865,549024394.5680001,-2.7173913043478124,-1.6483516483516398,-3.8104543234000863,-2.4281466798810625,-5.336538461538459,-32.525665084446416,228.2826050930785,-5.851409978308026,6.099693595396458,12.8399271256414,6.8463634341637,21.4399,USD,27.48,USD,0.9124283537691849,0.9392548280549986,20.118884999999946,19.841102000000006,20.01625000000007,20.071499999999975
